DEFAULT  2019-09-30 22:49:56,265: ROVER version 1.0.4 - starting retrieve
DEFAULT  2019-09-30 22:49:56,267: Status available at http://127.0.0.1:8000
DEFAULT  2019-09-30 22:49:56,268: Trying new retrieval attempt 1 of 3.
DEFAULT  2019-09-30 23:47:00,719: The download for 10 stations totaled 1.6 GiB,
DEFAULT  2019-09-30 23:47:00,719: with data covering 41472000 seconds.
DEFAULT  2019-09-30 23:47:00,719: 
DEFAULT  2019-09-30 23:47:00,719: A total of 170 downloads were made, with 0 errors (0 on final pass of 2).
DEFAULT  2019-09-30 23:47:00,719: 
DEFAULT  2019-09-30 23:47:02,687: Trying new metadata retrieval.
DEFAULT  2019-09-30 23:47:04,117: Fetched 30 summary rows from tsindex_summary table.
DEFAULT  2019-09-30 23:47:04,431: Load metadata for 'TA.109C..BHE | 2014-03-01T00:00:00.019500 - 2014-03-16T23:59:59.994500' into ASDF.
DEFAULT  2019-09-30 23:47:04,840: Load metadata for 'TA.109C..BHN | 2014-03-01T00:00:00.019500 - 2014-03-16T23:59:59.994500' into ASDF.
DEFAULT  2019-09-30 23:47:05,024: Load metadata for 'TA.109C..BHZ | 2014-03-01T00:00:00.019500 - 2014-03-16T23:59:59.994500' into ASDF.
DEFAULT  2019-09-30 23:47:05,211: Load metadata for 'TA.121A..BHE | 2014-03-01T00:00:00.000000 - 2014-03-17T00:00:00.000000' into ASDF.
DEFAULT  2019-09-30 23:47:05,383: Load metadata for 'TA.121A..BHN | 2014-03-01T00:00:00.000000 - 2014-03-17T00:00:00.000000' into ASDF.
DEFAULT  2019-09-30 23:47:05,570: Load metadata for 'TA.121A..BHZ | 2014-03-01T00:00:00.000000 - 2014-03-17T00:00:00.000000' into ASDF.
DEFAULT  2019-09-30 23:47:05,763: Load metadata for 'TA.157A..BHE | 2014-03-01T00:00:00.000000 - 2014-03-17T00:00:00.000000' into ASDF.
DEFAULT  2019-09-30 23:47:06,261: Load metadata for 'TA.157A..BHN | 2014-03-01T00:00:00.000000 - 2014-03-17T00:00:00.000000' into ASDF.
DEFAULT  2019-09-30 23:47:06,443: Load metadata for 'TA.157A..BHZ | 2014-03-01T00:00:00.000000 - 2014-03-17T00:00:00.000000' into ASDF.
DEFAULT  2019-09-30 23:47:06,628: Load metadata for 'TA.158A..BHE | 2014-03-01T00:00:00.000000 - 2014-03-16T23:59:59.975001' into ASDF.
DEFAULT  2019-09-30 23:47:06,801: Load metadata for 'TA.158A..BHN | 2014-03-01T00:00:00.000000 - 2014-03-17T00:00:00.000000' into ASDF.
DEFAULT  2019-09-30 23:47:06,986: Load metadata for 'TA.158A..BHZ | 2014-03-01T00:00:00.000000 - 2014-03-16T23:59:59.975001' into ASDF.
DEFAULT  2019-09-30 23:47:07,176: Load metadata for 'TA.214A..BHE | 2014-03-01T00:00:00.000000 - 2014-03-17T00:00:00.000000' into ASDF.
DEFAULT  2019-09-30 23:47:07,349: Load metadata for 'TA.214A..BHN | 2014-03-01T00:00:00.000000 - 2014-03-17T00:00:00.000000' into ASDF.
DEFAULT  2019-09-30 23:47:07,536: Load metadata for 'TA.214A..BHZ | 2014-03-01T00:00:00.000000 - 2014-03-17T00:00:00.000000' into ASDF.
DEFAULT  2019-09-30 23:47:07,988: Load metadata for 'TA.435B..BHE | 2014-03-01T00:00:00.000000 - 2014-03-17T00:00:00.000000' into ASDF.
DEFAULT  2019-09-30 23:47:08,157: Load metadata for 'TA.435B..BHN | 2014-03-01T00:00:00.000000 - 2014-03-17T00:00:00.000000' into ASDF.
DEFAULT  2019-09-30 23:47:08,341: Load metadata for 'TA.435B..BHZ | 2014-03-01T00:00:00.024998 - 2014-03-17T00:00:00.000000' into ASDF.
DEFAULT  2019-09-30 23:47:08,523: Load metadata for 'TA.833A..BHE | 2014-03-01T00:00:00.000000 - 2014-03-17T00:00:00.000000' into ASDF.
DEFAULT  2019-09-30 23:47:08,691: Load metadata for 'TA.833A..BHN | 2014-03-01T00:00:00.000000 - 2014-03-17T00:00:00.000000' into ASDF.
DEFAULT  2019-09-30 23:47:08,878: Load metadata for 'TA.833A..BHZ | 2014-03-01T00:00:00.000000 - 2014-03-17T00:00:00.000000' into ASDF.
DEFAULT  2019-09-30 23:47:09,072: Load metadata for 'TA.A04D..BHE | 2014-03-01T00:00:00.024998 - 2014-03-16T23:59:59.999998' into ASDF.
DEFAULT  2019-09-30 23:47:09,244: Load metadata for 'TA.A04D..BHN | 2014-03-01T00:00:00.024998 - 2014-03-16T23:59:59.999998' into ASDF.
DEFAULT  2019-09-30 23:47:09,428: Load metadata for 'TA.A04D..BHZ | 2014-03-01T00:00:00.000000 - 2014-03-16T23:59:59.999998' into ASDF.
DEFAULT  2019-09-30 23:47:09,617: Load metadata for 'TA.A36M..BHE | 2014-03-01T00:00:00.000000 - 2014-03-16T23:59:59.999998' into ASDF.
DEFAULT  2019-09-30 23:47:09,791: Load metadata for 'TA.A36M..BHN | 2014-03-01T00:00:00.000000 - 2014-03-17T00:00:00.000000' into ASDF.
DEFAULT  2019-09-30 23:47:09,978: Load metadata for 'TA.A36M..BHZ | 2014-03-01T00:00:00.000000 - 2014-03-16T23:59:59.999998' into ASDF.
DEFAULT  2019-09-30 23:47:10,169: Load metadata for 'TA.ABTX..BHE | 2014-03-01T00:00:00.024998 - 2014-03-17T00:00:00.000000' into ASDF.
DEFAULT  2019-09-30 23:47:10,341: Load metadata for 'TA.ABTX..BHN | 2014-03-01T00:00:00.024998 - 2014-03-17T00:00:00.000000' into ASDF.
DEFAULT  2019-09-30 23:47:10,529: Load metadata for 'TA.ABTX..BHZ | 2014-03-01T00:00:00.024998 - 2014-03-16T23:59:59.999998' into ASDF.
DEFAULT  2019-09-30 23:47:11,049: 
DEFAULT  2019-09-30 23:47:11,049: ----- Metadata Retrieval Finished -----
DEFAULT  2019-09-30 23:47:11,049: 
